timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-06-11 15:52:26.892,mrleo-pod-bu-64,Pending,minikube,minikube-m02,110,11
2024-06-11 15:52:26.921,mrleo-pod-bu-64,Pending,minikube,minikube-m02,110,11
2024-06-11 15:52:28.617,mrleo-pod-bu-64,Running,minikube,minikube-m02,110,11
2024-06-11 15:52:57.703,julius-pod-bu-184,Running,minikube,minikube-m02,74,11
2024-06-11 15:52:58.968,julius-pod-bu-184,Succeeded,minikube,minikube-m02,74,11
2024-06-11 15:52:59.895,julius-pod-bu-184,Succeeded,minikube,minikube-m02,74,11
2024-06-11 15:53:03.548,julius-pod-bu-202,Pending,minikube,minikube,88,0
2024-06-11 15:53:03.593,julius-pod-bu-202,Pending,minikube,minikube,88,0
2024-06-11 15:53:05.545,julius-pod-bu-202,Running,minikube,minikube,88,0
2024-06-11 15:53:12.373,mrleo-pod-bu-59,Running,minikube,minikube-m02,31,11
2024-06-11 15:53:13.923,mrleo-pod-bu-59,Succeeded,minikube,minikube-m02,31,11
2024-06-11 15:53:14.196,aeneas-pod-bu-185,Running,minikube-m02,minikube-m02,107,0
2024-06-11 15:53:14.639,mrleo-pod-bu-59,Succeeded,minikube,minikube-m02,31,11
2024-06-11 15:53:15.775,aeneas-pod-bu-185,Succeeded,minikube-m02,minikube-m02,107,0
2024-06-11 15:53:16.470,aeneas-pod-bu-185,Succeeded,minikube-m02,minikube-m02,107,0
2024-06-11 15:53:17.337,julius-pod-bu-229,Pending,minikube,minikube,69,0
2024-06-11 15:53:17.366,julius-pod-bu-229,Pending,minikube,minikube,69,0
2024-06-11 15:53:19.100,julius-pod-bu-229,Running,minikube,minikube,69,0
2024-06-11 15:53:22.883,aeneas-pod-bu-188,Running,minikube-m02,minikube-m02,47,0
2024-06-11 15:53:24.155,aeneas-pod-bu-188,Succeeded,minikube-m02,minikube-m02,47,0
2024-06-11 15:53:25.040,aeneas-pod-bu-188,Succeeded,minikube-m02,minikube-m02,47,0
2024-06-11 15:53:27.530,aeneas-pod-bu-203,Pending,minikube,minikube,50,0
2024-06-11 15:53:27.562,aeneas-pod-bu-209,Pending,minikube-m02,minikube,124,11
2024-06-11 15:53:27.582,aeneas-pod-bu-203,Pending,minikube,minikube,50,0
2024-06-11 15:53:27.600,aeneas-pod-bu-209,Pending,minikube-m02,minikube,124,11
2024-06-11 15:53:29.573,aeneas-pod-bu-209,Running,minikube-m02,minikube,124,11
2024-06-11 15:53:30.038,aeneas-pod-bu-203,Running,minikube,minikube,50,0
2024-06-11 15:53:58.797,aeneas-pod-bu-189,Running,minikube-m02,minikube-m02,69,0
2024-06-11 15:54:00.160,aeneas-pod-bu-189,Succeeded,minikube-m02,minikube-m02,69,0
2024-06-11 15:54:00.950,aeneas-pod-bu-189,Succeeded,minikube-m02,minikube-m02,69,0
2024-06-11 15:54:03.785,aeneas-pod-bu-205,Pending,minikube-m02,minikube,82,11
2024-06-11 15:54:03.817,aeneas-pod-bu-205,Pending,minikube-m02,minikube,82,11
2024-06-11 15:54:05.454,aeneas-pod-bu-205,Running,minikube-m02,minikube,82,11
2024-06-11 15:54:12.929,mrleo-pod-bu-61,Running,minikube-m02,minikube-m02,86,0
2024-06-11 15:54:14.240,mrleo-pod-bu-61,Succeeded,minikube-m02,minikube-m02,86,0
2024-06-11 15:54:15.051,mrleo-pod-bu-61,Succeeded,minikube-m02,minikube-m02,86,0
2024-06-11 15:54:15.865,aeneas-pod-bu-213,Pending,minikube-m02,minikube,79,11
2024-06-11 15:54:15.900,aeneas-pod-bu-213,Pending,minikube-m02,minikube,79,11
2024-06-11 15:54:18.111,julius-pod-bu-236,Pending,minikube-m02,minikube-m02,63,0
2024-06-11 15:54:18.137,julius-pod-bu-236,Pending,minikube-m02,minikube-m02,63,0
2024-06-11 15:54:18.434,aeneas-pod-bu-213,Running,minikube-m02,minikube,79,11
2024-06-11 15:54:21.045,julius-pod-bu-236,Running,minikube-m02,minikube-m02,63,0
2024-06-11 15:54:35.340,mrleo-pod-bu-64,Running,minikube,minikube-m02,110,11
2024-06-11 15:54:36.981,mrleo-pod-bu-64,Succeeded,minikube,minikube-m02,110,11
2024-06-11 15:54:37.678,mrleo-pod-bu-64,Succeeded,minikube,minikube-m02,110,11
2024-06-11 15:54:40.280,aeneas-pod-bu-217,Pending,minikube,minikube,48,0
2024-06-11 15:54:40.327,aeneas-pod-bu-217,Pending,minikube,minikube,48,0
2024-06-11 15:54:42.527,aeneas-pod-bu-217,Running,minikube,minikube,48,0
2024-06-11 15:54:53.319,julius-pod-bu-202,Running,minikube,minikube,88,0
2024-06-11 15:54:54.637,julius-pod-bu-202,Succeeded,minikube,minikube,88,0
2024-06-11 15:54:55.504,julius-pod-bu-202,Succeeded,minikube,minikube,88,0
2024-06-11 15:54:59.279,julius-pod-bu-242,Pending,minikube,minikube,43,0
2024-06-11 15:54:59.309,julius-pod-bu-242,Pending,minikube,minikube,43,0
2024-06-11 15:55:01.447,julius-pod-bu-242,Running,minikube,minikube,43,0
2024-06-11 15:55:06.019,julius-pod-bu-229,Running,minikube,minikube,69,0
2024-06-11 15:55:07.232,aeneas-pod-bu-203,Running,minikube,minikube,50,0
2024-06-11 15:55:07.621,julius-pod-bu-229,Succeeded,minikube,minikube,69,0
2024-06-11 15:55:08.350,julius-pod-bu-229,Succeeded,minikube,minikube,69,0
2024-06-11 15:55:08.384,aeneas-pod-bu-209,Running,minikube-m02,minikube,124,11
2024-06-11 15:55:08.683,aeneas-pod-bu-203,Succeeded,minikube,minikube,50,0
2024-06-11 15:55:09.509,aeneas-pod-bu-203,Succeeded,minikube,minikube,50,0
2024-06-11 15:55:09.713,aeneas-pod-bu-209,Succeeded,minikube-m02,minikube,124,11
2024-06-11 15:55:10.565,aeneas-pod-bu-209,Succeeded,minikube-m02,minikube,124,11
2024-06-11 15:55:11.811,mrleo-pod-bu-65,Pending,minikube,minikube,52,0
2024-06-11 15:55:11.852,mrleo-pod-bu-65,Pending,minikube,minikube,52,0
2024-06-11 15:55:14.034,mrleo-pod-bu-65,Running,minikube,minikube,52,0
2024-06-11 15:55:14.697,aeneas-pod-bu-219,Pending,minikube-m02,minikube-m02,54,0
2024-06-11 15:55:14.728,aeneas-pod-bu-219,Pending,minikube-m02,minikube-m02,54,0
2024-06-11 15:55:16.012,aeneas-pod-bu-219,Running,minikube-m02,minikube-m02,54,0
2024-06-11 15:55:47.945,aeneas-pod-bu-205,Running,minikube-m02,minikube,82,11
2024-06-11 15:55:49.298,aeneas-pod-bu-205,Succeeded,minikube-m02,minikube,82,11
2024-06-11 15:55:50.115,aeneas-pod-bu-205,Succeeded,minikube-m02,minikube,82,11
2024-06-11 15:55:59.692,aeneas-pod-bu-213,Running,minikube-m02,minikube,79,11
2024-06-11 15:56:01.064,aeneas-pod-bu-213,Succeeded,minikube-m02,minikube,79,11
2024-06-11 15:56:01.629,aeneas-pod-bu-220,Pending,minikube-m02,minikube,63,11
2024-06-11 15:56:01.645,aeneas-pod-bu-220,Pending,minikube-m02,minikube,63,11
2024-06-11 15:56:01.791,aeneas-pod-bu-213,Succeeded,minikube-m02,minikube,79,11
2024-06-11 15:56:02.918,aeneas-pod-bu-220,Running,minikube-m02,minikube,63,11
2024-06-11 15:56:06.105,julius-pod-bu-236,Running,minikube-m02,minikube-m02,63,0
2024-06-11 15:56:07.384,julius-pod-bu-236,Succeeded,minikube-m02,minikube-m02,63,0
2024-06-11 15:56:08.274,julius-pod-bu-236,Succeeded,minikube-m02,minikube-m02,63,0
2024-06-11 15:56:08.660,mrleo-pod-bu-80,Pending,minikube-m02,minikube,102,11
2024-06-11 15:56:08.684,mrleo-pod-bu-80,Pending,minikube-m02,minikube,102,11
2024-06-11 15:56:10.672,mrleo-pod-bu-80,Running,minikube-m02,minikube,102,11
2024-06-11 15:56:21.956,aeneas-pod-bu-217,Running,minikube,minikube,48,0
2024-06-11 15:56:23.323,aeneas-pod-bu-217,Succeeded,minikube,minikube,48,0
2024-06-11 15:56:24.146,aeneas-pod-bu-217,Succeeded,minikube,minikube,48,0
2024-06-11 15:56:26.918,aeneas-pod-bu-223,Pending,minikube,minikube,98,0
2024-06-11 15:56:26.939,aeneas-pod-bu-223,Pending,minikube,minikube,98,0
2024-06-11 15:56:28.455,aeneas-pod-bu-223,Running,minikube,minikube,98,0
2024-06-11 15:56:45.211,julius-pod-bu-242,Running,minikube,minikube,43,0
2024-06-11 15:56:46.737,julius-pod-bu-242,Succeeded,minikube,minikube,43,0
2024-06-11 15:56:47.480,julius-pod-bu-242,Succeeded,minikube,minikube,43,0
2024-06-11 15:56:50.889,aeneas-pod-bu-219,Running,minikube-m02,minikube-m02,54,0
2024-06-11 15:56:52.347,aeneas-pod-bu-219,Succeeded,minikube-m02,minikube-m02,54,0
2024-06-11 15:56:53.118,aeneas-pod-bu-219,Succeeded,minikube-m02,minikube-m02,54,0
2024-06-11 15:56:54.552,mrleo-pod-bu-99,Pending,minikube,minikube-m02,38,11
2024-06-11 15:56:54.575,aeneas-pod-bu-238,Pending,minikube-m02,minikube,110,11
2024-06-11 15:56:54.585,mrleo-pod-bu-99,Pending,minikube,minikube-m02,38,11
2024-06-11 15:56:54.609,aeneas-pod-bu-238,Pending,minikube-m02,minikube,110,11
2024-06-11 15:56:56.566,aeneas-pod-bu-238,Running,minikube-m02,minikube,110,11
2024-06-11 15:56:56.578,mrleo-pod-bu-99,Running,minikube,minikube-m02,38,11
2024-06-11 15:57:28.247,mrleo-pod-bu-65,Running,minikube,minikube,52,0
2024-06-11 15:57:29.552,mrleo-pod-bu-65,Succeeded,minikube,minikube,52,0
2024-06-11 15:57:30.407,mrleo-pod-bu-65,Succeeded,minikube,minikube,52,0
2024-06-11 15:57:32.619,julius-pod-bu-243,Pending,minikube,minikube,30,0
2024-06-11 15:57:32.654,julius-pod-bu-243,Pending,minikube,minikube,30,0
2024-06-11 15:57:34.925,julius-pod-bu-243,Running,minikube,minikube,30,0
2024-06-11 15:57:40.976,aeneas-pod-bu-220,Running,minikube-m02,minikube,63,11
2024-06-11 15:57:42.192,aeneas-pod-bu-220,Succeeded,minikube-m02,minikube,63,11
2024-06-11 15:57:43.092,aeneas-pod-bu-220,Succeeded,minikube-m02,minikube,63,11
2024-06-11 15:57:43.626,mrleo-pod-bu-108,Pending,minikube-m02,minikube,58,11
2024-06-11 15:57:43.673,mrleo-pod-bu-108,Pending,minikube-m02,minikube,58,11
2024-06-11 15:57:45.419,mrleo-pod-bu-108,Running,minikube-m02,minikube,58,11
2024-06-11 15:58:07.519,aeneas-pod-bu-223,Running,minikube,minikube,98,0
2024-06-11 15:58:08.885,aeneas-pod-bu-223,Succeeded,minikube,minikube,98,0
2024-06-11 15:58:09.725,aeneas-pod-bu-223,Succeeded,minikube,minikube,98,0
2024-06-11 15:58:11.599,aeneas-pod-bu-247,Pending,minikube,minikube,71,0
2024-06-11 15:58:11.644,aeneas-pod-bu-247,Pending,minikube,minikube,71,0
2024-06-11 15:58:13.093,aeneas-pod-bu-247,Running,minikube,minikube,71,0
2024-06-11 15:58:28.259,mrleo-pod-bu-80,Running,minikube-m02,minikube,102,11
2024-06-11 15:58:29.686,mrleo-pod-bu-80,Succeeded,minikube-m02,minikube,102,11
2024-06-11 15:58:30.484,mrleo-pod-bu-80,Succeeded,minikube-m02,minikube,102,11
2024-06-11 15:58:31.589,aeneas-pod-bu-238,Running,minikube-m02,minikube,110,11
2024-06-11 15:58:32.088,julius-pod-bu-259,Pending,minikube-m02,minikube,49,11
2024-06-11 15:58:32.121,julius-pod-bu-259,Pending,minikube-m02,minikube,49,11
2024-06-11 15:58:33.544,aeneas-pod-bu-238,Succeeded,minikube-m02,minikube,110,11
2024-06-11 15:58:34.375,julius-pod-bu-259,Running,minikube-m02,minikube,49,11
2024-06-11 15:58:34.432,aeneas-pod-bu-238,Succeeded,minikube-m02,minikube,110,11
2024-06-11 15:58:35.209,mrleo-pod-bu-116,Pending,minikube-m02,minikube-m02,57,0
2024-06-11 15:58:35.270,mrleo-pod-bu-116,Pending,minikube-m02,minikube-m02,57,0
2024-06-11 15:58:37.939,mrleo-pod-bu-116,Running,minikube-m02,minikube-m02,57,0
2024-06-11 15:59:12.308,mrleo-pod-bu-99,Running,minikube,minikube-m02,38,11
2024-06-11 15:59:13.769,mrleo-pod-bu-99,Succeeded,minikube,minikube-m02,38,11
2024-06-11 15:59:14.561,mrleo-pod-bu-99,Succeeded,minikube,minikube-m02,38,11
2024-06-11 15:59:17.313,aeneas-pod-bu-254,Pending,minikube,minikube-m02,113,11
2024-06-11 15:59:17.355,aeneas-pod-bu-254,Pending,minikube,minikube-m02,113,11
2024-06-11 15:59:18.194,julius-pod-bu-243,Running,minikube,minikube,30,0
2024-06-11 15:59:19.202,aeneas-pod-bu-254,Running,minikube,minikube-m02,113,11
2024-06-11 15:59:19.478,julius-pod-bu-243,Succeeded,minikube,minikube,30,0
